# Product revenue by region, printed in a filer's FY2025 annual report tables but not
# tagged in the SEC data sets, so not read by the product revenue fetcher.
#
# Ten modelled filers tag the split in XBRL and it is fetched. Pfizer, BMS, AbbVie,
# Novartis, Sanofi, Regeneron and the rest print it in their annual report tables
# instead, and these rows are those tables, loaded by regional_loe.load_curated_revenue
# as curated rows that outrank a fetched split. value is in millions of the reporting
# currency as printed, region is US, INTL (all outside the US together), EU, JP, CN, EM
# or ROW, and region_label is the filer's own column heading. Every row has the
# accession and a verbatim quote checked against the filed document.
ticker,brand,fiscal_year,region,region_label,value,unit,accession,quote
AZN,Soliris,2025,EM,Emerging Markets,405,USD,0001104659-26-019130,"World | US | Emerging Markets | Europe | Established ROW ... 2025 | $m ... Soliris | 1,837 | (29) | (28) | 1,092 | (28) | 405 | (9) | (1) | 200 | (52) | (53) | 140 | (32) | (31)"
AZN,Soliris,2025,EU,Europe,200,USD,0001104659-26-019130,"World | US | Emerging Markets | Europe | Established ROW ... 2025 | $m ... Soliris | 1,837 | (29) | (28) | 1,092 | (28) | 405 | (9) | (1) | 200 | (52) | (53) | 140 | (32) | (31)"
AZN,Soliris,2025,ROW,Established ROW,140,USD,0001104659-26-019130,"World | US | Emerging Markets | Europe | Established ROW ... 2025 | $m ... Soliris | 1,837 | (29) | (28) | 1,092 | (28) | 405 | (9) | (1) | 200 | (52) | (53) | 140 | (32) | (31)"
AZN,Strensiq,2025,US,US,1332,USD,0001104659-26-019130,"World | US | Emerging Markets | Europe | Established ROW ... 2025 | $m ... Strensiq | 1,678 | 19 | 18 | 1,332 | 14 | 104 | 94 | 84 | 123 | 25 | 21 | 119 | 23 | 23"
AZN,Strensiq,2025,EM,Emerging Markets,104,USD,0001104659-26-019130,"World | US | Emerging Markets | Europe | Established ROW ... 2025 | $m ... Strensiq | 1,678 | 19 | 18 | 1,332 | 14 | 104 | 94 | 84 | 123 | 25 | 21 | 119 | 23 | 23"
AZN,Strensiq,2025,EU,Europe,123,USD,0001104659-26-019130,"World | US | Emerging Markets | Europe | Established ROW ... 2025 | $m ... Strensiq | 1,678 | 19 | 18 | 1,332 | 14 | 104 | 94 | 84 | 123 | 25 | 21 | 119 | 23 | 23"
AZN,Strensiq,2025,ROW,Established ROW,119,USD,0001104659-26-019130,"World | US | Emerging Markets | Europe | Established ROW ... 2025 | $m ... Strensiq | 1,678 | 19 | 18 | 1,332 | 14 | 104 | 94 | 84 | 123 | 25 | 21 | 119 | 23 | 23"
AZN,Koselugo,2025,US,US,219,USD,0001104659-26-019130,World | US | Emerging Markets | Europe | Established ROW ... 2025 | $m ... Koselugo | 662 | 25 | 22 | 219 | 3 | 228 | 29 | 25 | 161 | 57 | 51 | 54 | 38 | 38
AZN,Koselugo,2025,EM,Emerging Markets,228,USD,0001104659-26-019130,World | US | Emerging Markets | Europe | Established ROW ... 2025 | $m ... Koselugo | 662 | 25 | 22 | 219 | 3 | 228 | 29 | 25 | 161 | 57 | 51 | 54 | 38 | 38
AZN,Koselugo,2025,EU,Europe,161,USD,0001104659-26-019130,World | US | Emerging Markets | Europe | Established ROW ... 2025 | $m ... Koselugo | 662 | 25 | 22 | 219 | 3 | 228 | 29 | 25 | 161 | 57 | 51 | 54 | 38 | 38
AZN,Koselugo,2025,ROW,Established ROW,54,USD,0001104659-26-019130,World | US | Emerging Markets | Europe | Established ROW ... 2025 | $m ... Koselugo | 662 | 25 | 22 | 219 | 3 | 228 | 29 | 25 | 161 | 57 | 51 | 54 | 38 | 38
AZN,Nexium,2025,US,US,67,USD,0001104659-26-019130,World | US | Emerging Markets | Europe | Established ROW ... 2025 | $m ... Nexium | 816 | (6) | (5) | 67 | (30) | 611 | 3 | 5 | 50 | (18) | (20) | 88 | (26) | (26)
AZN,Nexium,2025,EM,Emerging Markets,611,USD,0001104659-26-019130,World | US | Emerging Markets | Europe | Established ROW ... 2025 | $m ... Nexium | 816 | (6) | (5) | 67 | (30) | 611 | 3 | 5 | 50 | (18) | (20) | 88 | (26) | (26)
AZN,Nexium,2025,EU,Europe,50,USD,0001104659-26-019130,World | US | Emerging Markets | Europe | Established ROW ... 2025 | $m ... Nexium | 816 | (6) | (5) | 67 | (30) | 611 | 3 | 5 | 50 | (18) | (20) | 88 | (26) | (26)
AZN,Nexium,2025,ROW,Established ROW,88,USD,0001104659-26-019130,World | US | Emerging Markets | Europe | Established ROW ... 2025 | $m ... Nexium | 816 | (6) | (5) | 67 | (30) | 611 | 3 | 5 | 50 | (18) | (20) | 88 | (26) | (26)
BMY,Opdivo,2025,US,U.S.,5904,USD,0000014272-26-000004,"Opdivo | $ | 10,049 | $ | 9,304 | 8 | % | U.S. | 5,904 | 5,350 | 10 | % | Non-U.S. | 4,145"
BMY,Opdivo,2025,INTL,Non-U.S.,4145,USD,0000014272-26-000004,"Opdivo | $ | 10,049 | $ | 9,304 | 8 | % | U.S. | 5,904 | 5,350 | 10 | % | Non-U.S. | 4,145"
BMY,Orencia,2025,US,U.S.,2736,USD,0000014272-26-000004,"Orencia | 3,705 | 3,682 | 1 | % | U.S. | 2,736 | 2,770 | (1) | % | Non-U.S. | 969"
BMY,Orencia,2025,INTL,Non-U.S.,969,USD,0000014272-26-000004,"Orencia | 3,705 | 3,682 | 1 | % | U.S. | 2,736 | 2,770 | (1) | % | Non-U.S. | 969"
BMY,Yervoy,2025,US,U.S.,1825,USD,0000014272-26-000004,"Yervoy | 2,900 | 2,530 | 15 | % | U.S. | 1,825 | 1,599 | 14 | % | Non-U.S. | 1,075"
BMY,Yervoy,2025,INTL,Non-U.S.,1075,USD,0000014272-26-000004,"Yervoy | 2,900 | 2,530 | 15 | % | U.S. | 1,825 | 1,599 | 14 | % | Non-U.S. | 1,075"
BMY,Reblozyl,2025,US,U.S.,1888,USD,0000014272-26-000004,"Reblozyl | 2,327 | 1,773 | 31 | % | U.S. | 1,888 | 1,444 | 31 | % | Non-U.S. | 438"
BMY,Reblozyl,2025,INTL,Non-U.S.,438,USD,0000014272-26-000004,"Reblozyl | 2,327 | 1,773 | 31 | % | U.S. | 1,888 | 1,444 | 31 | % | Non-U.S. | 438"
BMY,Breyanzi,2025,US,U.S.,994,USD,0000014272-26-000004,"Breyanzi | 1,358 | 747 | 82 | % | U.S. | 994 | 591 | 68 | % | Non-U.S. | 364"
BMY,Breyanzi,2025,INTL,Non-U.S.,364,USD,0000014272-26-000004,"Breyanzi | 1,358 | 747 | 82 | % | U.S. | 994 | 591 | 68 | % | Non-U.S. | 364"
BMY,Opdualag,2025,US,U.S.,1045,USD,0000014272-26-000004,"Opdualag | 1,185 | 928 | 28 | % | U.S. | 1,045 | 870 | 20 | % | Non-U.S. | 140"
BMY,Opdualag,2025,INTL,Non-U.S.,140,USD,0000014272-26-000004,"Opdualag | 1,185 | 928 | 28 | % | U.S. | 1,045 | 870 | 20 | % | Non-U.S. | 140"
BMY,Camzyos,2025,US,U.S.,863,USD,0000014272-26-000004,"Camzyos | 1,068 | 602 | 77 | % | U.S. | 863 | 543 | 59 | % | Non-U.S. | 204"
BMY,Camzyos,2025,INTL,Non-U.S.,204,USD,0000014272-26-000004,"Camzyos | 1,068 | 602 | 77 | % | U.S. | 863 | 543 | 59 | % | Non-U.S. | 204"
BMY,Zeposia,2025,US,U.S.,392,USD,0000014272-26-000004,Zeposia | 577 | 566 | 2 | % | U.S. | 392 | 403 | (3) | % | Non-U.S. | 186
BMY,Zeposia,2025,INTL,Non-U.S.,186,USD,0000014272-26-000004,Zeposia | 577 | 566 | 2 | % | U.S. | 392 | 403 | (3) | % | Non-U.S. | 186
BMY,Abecma,2025,US,U.S.,208,USD,0000014272-26-000004,Abecma | 427 | 406 | 5 | % | U.S. | 208 | 242 | (14) | % | Non-U.S. | 219
BMY,Abecma,2025,INTL,Non-U.S.,219,USD,0000014272-26-000004,Abecma | 427 | 406 | 5 | % | U.S. | 208 | 242 | (14) | % | Non-U.S. | 219
BMY,Sotyktu,2025,US,U.S.,182,USD,0000014272-26-000004,Sotyktu | 291 | 246 | 19 | % | U.S. | 182 | 190 | (5) | % | Non-U.S. | 110
BMY,Sotyktu,2025,INTL,Non-U.S.,110,USD,0000014272-26-000004,Sotyktu | 291 | 246 | 19 | % | U.S. | 182 | 190 | (5) | % | Non-U.S. | 110
BMY,Krazati,2025,US,U.S.,192,USD,0000014272-26-000004,Krazati | 205 | 126 | 62 | % | U.S. | 192 | 118 | 63 | % | Non-U.S. | 13
BMY,Krazati,2025,INTL,Non-U.S.,13,USD,0000014272-26-000004,Krazati | 205 | 126 | 62 | % | U.S. | 192 | 118 | 63 | % | Non-U.S. | 13
BMY,Cobenfy,2025,US,U.S.,155,USD,0000014272-26-000004,Cobenfy | 155 | 10 | >200% | U.S. | 155 | 10 | >200% | Non-U.S. | — | —
BMY,Cobenfy,2025,INTL,Non-U.S.,0,USD,0000014272-26-000004,Cobenfy | 155 | 10 | >200% | U.S. | 155 | 10 | >200% | Non-U.S. | — | —
BMY,Eliquis,2025,US,U.S.,10239,USD,0000014272-26-000004,"Eliquis | $ | 14,443 | $ | 13,333 | 8 | % | U.S. | 10,239 | 9,631 | 6 | % | Non-U.S. | 4,205"
BMY,Eliquis,2025,INTL,Non-U.S.,4205,USD,0000014272-26-000004,"Eliquis | $ | 14,443 | $ | 13,333 | 8 | % | U.S. | 10,239 | 9,631 | 6 | % | Non-U.S. | 4,205"
BMY,Revlimid,2025,US,U.S.,2535,USD,0000014272-26-000004,"Revlimid | 2,951 | 5,773 | (49) | % | U.S. | 2,535 | 4,999 | (49) | % | Non-U.S. | 416"
BMY,Revlimid,2025,INTL,Non-U.S.,416,USD,0000014272-26-000004,"Revlimid | 2,951 | 5,773 | (49) | % | U.S. | 2,535 | 4,999 | (49) | % | Non-U.S. | 416"
BMY,Pomalyst,2025,US,U.S.,2341,USD,0000014272-26-000004,"Pomalyst/Imnovid | 2,733 | 3,545 | (23) | % | U.S. | 2,341 | 2,695 | (13) | % | Non-U.S. | 391"
BMY,Pomalyst,2025,INTL,Non-U.S.,391,USD,0000014272-26-000004,"Pomalyst/Imnovid | 2,733 | 3,545 | (23) | % | U.S. | 2,341 | 2,695 | (13) | % | Non-U.S. | 391"
BMY,Sprycel,2025,US,U.S.,299,USD,0000014272-26-000004,"Sprycel | 493 | 1,286 | (62) | % | U.S. | 299 | 983 | (70) | % | Non-U.S. | 194"
BMY,Sprycel,2025,INTL,Non-U.S.,194,USD,0000014272-26-000004,"Sprycel | 493 | 1,286 | (62) | % | U.S. | 299 | 983 | (70) | % | Non-U.S. | 194"
BMY,Abraxane,2025,US,U.S.,116,USD,0000014272-26-000004,Abraxane | 368 | 875 | (58) | % | U.S. | 116 | 541 | (78) | % | Non-U.S. | 251
BMY,Abraxane,2025,INTL,Non-U.S.,251,USD,0000014272-26-000004,Abraxane | 368 | 875 | (58) | % | U.S. | 116 | 541 | (78) | % | Non-U.S. | 251
GSK,Tivicay,2025,US,US,801,GBP,0001654954-26-000892,"Specialty Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Tivicay | 1,323 | (2) | – | 801 | 3 | 6 | 237 | (6) | (7) | 285 | (10) | (9)"
GSK,Tivicay,2025,EU,Europe,237,GBP,0001654954-26-000892,"Specialty Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Tivicay | 1,323 | (2) | – | 801 | 3 | 6 | 237 | (6) | (7) | 285 | (10) | (9)"
GSK,Tivicay,2025,ROW,International,285,GBP,0001654954-26-000892,"Specialty Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Tivicay | 1,323 | (2) | – | 801 | 3 | 6 | 237 | (6) | (7) | 285 | (10) | (9)"
GSK,Triumeq,2025,US,US,728,GBP,0001654954-26-000892,Specialty Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Triumeq | 991 | (25) | (23) | 728 | (23) | (21) | 153 | (31) | (32) | 110 | (32) | (28)
GSK,Triumeq,2025,EU,Europe,153,GBP,0001654954-26-000892,Specialty Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Triumeq | 991 | (25) | (23) | 728 | (23) | (21) | 153 | (31) | (32) | 110 | (32) | (28)
GSK,Triumeq,2025,ROW,International,110,GBP,0001654954-26-000892,Specialty Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Triumeq | 991 | (25) | (23) | 728 | (23) | (21) | 153 | (31) | (32) | 110 | (32) | (28)
GSK,Juluca,2025,US,US,527,GBP,0001654954-26-000892,Specialty Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Juluca | 656 | (4) | (2) | 527 | (3) | (1) | 117 | (8) | (9) | 12 | – | 8
GSK,Juluca,2025,EU,Europe,117,GBP,0001654954-26-000892,Specialty Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Juluca | 656 | (4) | (2) | 527 | (3) | (1) | 117 | (8) | (9) | 12 | – | 8
GSK,Juluca,2025,ROW,International,12,GBP,0001654954-26-000892,Specialty Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Juluca | 656 | (4) | (2) | 527 | (3) | (1) | 117 | (8) | (9) | 12 | – | 8
GSK,Dovato,2025,US,US,1511,GBP,0001654954-26-000892,"Specialty Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Dovato | 2,678 | 20 | 22 | 1,511 | 19 | 23 | 829 | 16 | 15 | 338 | 32 | 37"
GSK,Dovato,2025,EU,Europe,829,GBP,0001654954-26-000892,"Specialty Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Dovato | 2,678 | 20 | 22 | 1,511 | 19 | 23 | 829 | 16 | 15 | 338 | 32 | 37"
GSK,Dovato,2025,ROW,International,338,GBP,0001654954-26-000892,"Specialty Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Dovato | 2,678 | 20 | 22 | 1,511 | 19 | 23 | 829 | 16 | 15 | 338 | 32 | 37"
GSK,Cabenuva Kit,2025,US,US,1160,GBP,0001654954-26-000892,"Specialty Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Cabenuva | 1,402 | 38 | 42 | 1,160 | 40 | 44 | 202 | 29 | 28 | 40 | 54 | 62"
GSK,Cabenuva Kit,2025,EU,Europe,202,GBP,0001654954-26-000892,"Specialty Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Cabenuva | 1,402 | 38 | 42 | 1,160 | 40 | 44 | 202 | 29 | 28 | 40 | 54 | 62"
GSK,Cabenuva Kit,2025,ROW,International,40,GBP,0001654954-26-000892,"Specialty Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Cabenuva | 1,402 | 38 | 42 | 1,160 | 40 | 44 | 202 | 29 | 28 | 40 | 54 | 62"
GSK,Apretude,2025,US,US,432,GBP,0001654954-26-000892,Specialty Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Apretude | 439 | 57 | 62 | 432 | 60 | 64 | – | – | – | 7 | (22) | (22)
GSK,Apretude,2025,ROW,International,7,GBP,0001654954-26-000892,Specialty Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Apretude | 439 | 57 | 62 | 432 | 60 | 64 | – | – | – | 7 | (22) | (22)
GSK,Rukobia,2025,US,US,150,GBP,0001654954-26-000892,Specialty Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Rukobia | 169 | 5 | 8 | 150 | 1 | 4 | 10 | 25 | 25 | 9 | >100 | >100
GSK,Rukobia,2025,EU,Europe,10,GBP,0001654954-26-000892,Specialty Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Rukobia | 169 | 5 | 8 | 150 | 1 | 4 | 10 | 25 | 25 | 9 | >100 | >100
GSK,Rukobia,2025,ROW,International,9,GBP,0001654954-26-000892,Specialty Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Rukobia | 169 | 5 | 8 | 150 | 1 | 4 | 10 | 25 | 25 | 9 | >100 | >100
GSK,Nucala,2025,US,US,1040,GBP,0001654954-26-000892,"Specialty Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Nucala | 2,008 | 13 | 15 | 1,040 | 7 | 10 | 521 | 16 | 15 | 447 | 23 | 28"
GSK,Nucala,2025,EU,Europe,521,GBP,0001654954-26-000892,"Specialty Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Nucala | 2,008 | 13 | 15 | 1,040 | 7 | 10 | 521 | 16 | 15 | 447 | 23 | 28"
GSK,Nucala,2025,ROW,International,447,GBP,0001654954-26-000892,"Specialty Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Nucala | 2,008 | 13 | 15 | 1,040 | 7 | 10 | 521 | 16 | 15 | 447 | 23 | 28"
GSK,Benlysta,2025,US,US,1464,GBP,0001654954-26-000892,"Specialty Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Benlysta | 1,773 | 19 | 22 | 1,464 | 20 | 23 | 134 | 17 | 15 | 175 | 14 | 20"
GSK,Benlysta,2025,EU,Europe,134,GBP,0001654954-26-000892,"Specialty Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Benlysta | 1,773 | 19 | 22 | 1,464 | 20 | 23 | 134 | 17 | 15 | 175 | 14 | 20"
GSK,Benlysta,2025,ROW,International,175,GBP,0001654954-26-000892,"Specialty Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Benlysta | 1,773 | 19 | 22 | 1,464 | 20 | 23 | 134 | 17 | 15 | 175 | 14 | 20"
GSK,Jemperli,2025,US,US,647,GBP,0001654954-26-000892,Specialty Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Jemperli | 861 | 84 | 89 | 647 | 69 | 74 | 159 | >100 | >100 | 55 | >100 | >100
GSK,Jemperli,2025,EU,Europe,159,GBP,0001654954-26-000892,Specialty Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Jemperli | 861 | 84 | 89 | 647 | 69 | 74 | 159 | >100 | >100 | 55 | >100 | >100
GSK,Jemperli,2025,ROW,International,55,GBP,0001654954-26-000892,Specialty Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Jemperli | 861 | 84 | 89 | 647 | 69 | 74 | 159 | >100 | >100 | 55 | >100 | >100
GSK,Zejula,2025,US,US,292,GBP,0001654954-26-000892,Specialty Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Zejula | 557 | (6) | (4) | 292 | (4) | (2) | 215 | (7) | (8) | 50 | (12) | (2)
GSK,Zejula,2025,EU,Europe,215,GBP,0001654954-26-000892,Specialty Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Zejula | 557 | (6) | (4) | 292 | (4) | (2) | 215 | (7) | (8) | 50 | (12) | (2)
GSK,Zejula,2025,ROW,International,50,GBP,0001654954-26-000892,Specialty Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Zejula | 557 | (6) | (4) | 292 | (4) | (2) | 215 | (7) | (8) | 50 | (12) | (2)
GSK,Ojjaara,2025,US,US,417,GBP,0001654954-26-000892,Specialty Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Ojjaara/Omjjara | 554 | 57 | 60 | 417 | 32 | 36 | 98 | >100 | >100 | 39 | >100 | >100
GSK,Ojjaara,2025,EU,Europe,98,GBP,0001654954-26-000892,Specialty Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Ojjaara/Omjjara | 554 | 57 | 60 | 417 | 32 | 36 | 98 | >100 | >100 | 39 | >100 | >100
GSK,Ojjaara,2025,ROW,International,39,GBP,0001654954-26-000892,Specialty Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Ojjaara/Omjjara | 554 | 57 | 60 | 417 | 32 | 36 | 98 | >100 | >100 | 39 | >100 | >100
GSK,Shingrix,2025,US,US,1200,GBP,0001654954-26-000892,"Vaccines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Shingrix | 3,558 | 6 | 8 | 1,200 | (20) | (17) | 1,317 | 44 | 42 | 1,041 | 9 | 13"
GSK,Shingrix,2025,EU,Europe,1317,GBP,0001654954-26-000892,"Vaccines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Shingrix | 3,558 | 6 | 8 | 1,200 | (20) | (17) | 1,317 | 44 | 42 | 1,041 | 9 | 13"
GSK,Shingrix,2025,ROW,International,1041,GBP,0001654954-26-000892,"Vaccines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Shingrix | 3,558 | 6 | 8 | 1,200 | (20) | (17) | 1,317 | 44 | 42 | 1,041 | 9 | 13"
GSK,Bexsero,2025,US,US,358,GBP,0001654954-26-000892,"Vaccines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Bexsero | 1,150 | 14 | 16 | 358 | (2) | 1 | 593 | 26 | 24 | 199 | 14 | 24"
GSK,Bexsero,2025,EU,Europe,593,GBP,0001654954-26-000892,"Vaccines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Bexsero | 1,150 | 14 | 16 | 358 | (2) | 1 | 593 | 26 | 24 | 199 | 14 | 24"
GSK,Bexsero,2025,ROW,International,199,GBP,0001654954-26-000892,"Vaccines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Bexsero | 1,150 | 14 | 16 | 358 | (2) | 1 | 593 | 26 | 24 | 199 | 14 | 24"
GSK,Menveo,2025,US,US,303,GBP,0001654954-26-000892,Vaccines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Menveo | 402 | 4 | 6 | 303 | 2 | 5 | 8 | 14 | 14 | 91 | 11 | 12
GSK,Menveo,2025,EU,Europe,8,GBP,0001654954-26-000892,Vaccines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Menveo | 402 | 4 | 6 | 303 | 2 | 5 | 8 | 14 | 14 | 91 | 11 | 12
GSK,Menveo,2025,ROW,International,91,GBP,0001654954-26-000892,Vaccines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Menveo | 402 | 4 | 6 | 303 | 2 | 5 | 8 | 14 | 14 | 91 | 11 | 12
GSK,Arexvy,2025,US,US,301,GBP,0001654954-26-000892,Vaccines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Arexvy | 593 | 1 | 2 | 301 | (40) | (39) | 218 | >100 | >100 | 74 | 37 | 44
GSK,Arexvy,2025,EU,Europe,218,GBP,0001654954-26-000892,Vaccines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Arexvy | 593 | 1 | 2 | 301 | (40) | (39) | 218 | >100 | >100 | 74 | 37 | 44
GSK,Arexvy,2025,ROW,International,74,GBP,0001654954-26-000892,Vaccines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Arexvy | 593 | 1 | 2 | 301 | (40) | (39) | 218 | >100 | >100 | 74 | 37 | 44
GSK,Boostrix,2025,US,US,400,GBP,0001654954-26-000892,Vaccines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Boostrix | 654 | (4) | (2) | 400 | (7) | (4) | 142 | 4 | 2 | 112 | (3) | 3
GSK,Boostrix,2025,EU,Europe,142,GBP,0001654954-26-000892,Vaccines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Boostrix | 654 | (4) | (2) | 400 | (7) | (4) | 142 | 4 | 2 | 112 | (3) | 3
GSK,Boostrix,2025,ROW,International,112,GBP,0001654954-26-000892,Vaccines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Boostrix | 654 | (4) | (2) | 400 | (7) | (4) | 142 | 4 | 2 | 112 | (3) | 3
GSK,Cervarix,2025,EU,Europe,8,GBP,0001654954-26-000892,Vaccines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Cervarix | 23 | (68) | (68) | – | – | – | 8 | (43) | (43) | 15 | (74) | (74)
GSK,Cervarix,2025,ROW,International,15,GBP,0001654954-26-000892,Vaccines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Cervarix | 23 | (68) | (68) | – | – | – | 8 | (43) | (43) | 15 | (74) | (74)
GSK,Rotarix,2025,US,US,160,GBP,0001654954-26-000892,Vaccines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Rotarix | 546 | (7) | (5) | 160 | (7) | (4) | 128 | 4 | 3 | 258 | (12) | (9)
GSK,Rotarix,2025,EU,Europe,128,GBP,0001654954-26-000892,Vaccines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Rotarix | 546 | (7) | (5) | 160 | (7) | (4) | 128 | 4 | 3 | 258 | (12) | (9)
GSK,Rotarix,2025,ROW,International,258,GBP,0001654954-26-000892,Vaccines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Rotarix | 546 | (7) | (5) | 160 | (7) | (4) | 128 | 4 | 3 | 258 | (12) | (9)
GSK,Anoro Ellipta,2025,US,US,207,GBP,0001654954-26-000892,General Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Anoro Ellipta | 542 | (5) | (4) | 207 | (20) | (17) | 235 | 6 | 5 | 100 | 8 | 13
GSK,Anoro Ellipta,2025,EU,Europe,235,GBP,0001654954-26-000892,General Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Anoro Ellipta | 542 | (5) | (4) | 207 | (20) | (17) | 235 | 6 | 5 | 100 | 8 | 13
GSK,Anoro Ellipta,2025,ROW,International,100,GBP,0001654954-26-000892,General Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Anoro Ellipta | 542 | (5) | (4) | 207 | (20) | (17) | 235 | 6 | 5 | 100 | 8 | 13
GSK,Flovent,2025,US,US,277,GBP,0001654954-26-000892,General Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Flixotide/Flovent | 421 | (20) | (18) | 277 | (23) | (21) | 63 | (11) | (11) | 81 | (16) | (12)
GSK,Flovent,2025,EU,Europe,63,GBP,0001654954-26-000892,General Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Flixotide/Flovent | 421 | (20) | (18) | 277 | (23) | (21) | 63 | (11) | (11) | 81 | (16) | (12)
GSK,Flovent,2025,ROW,International,81,GBP,0001654954-26-000892,General Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Flixotide/Flovent | 421 | (20) | (18) | 277 | (23) | (21) | 63 | (11) | (11) | 81 | (16) | (12)
GSK,Breo Ellipta,2025,US,US,367,GBP,0001654954-26-000892,"General Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Relvar/Breo Ellipta | 1,017 | (5) | (3) | 367 | (7) | (4) | 352 | (5) | (6) | 298 | (1) | 3"
GSK,Breo Ellipta,2025,EU,Europe,352,GBP,0001654954-26-000892,"General Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Relvar/Breo Ellipta | 1,017 | (5) | (3) | 367 | (7) | (4) | 352 | (5) | (6) | 298 | (1) | 3"
GSK,Breo Ellipta,2025,ROW,International,298,GBP,0001654954-26-000892,"General Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Relvar/Breo Ellipta | 1,017 | (5) | (3) | 367 | (7) | (4) | 352 | (5) | (6) | 298 | (1) | 3"
GSK,Trelegy Ellipta,2025,US,US,2183,GBP,0001654954-26-000892,"General Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Trelegy Ellipta | 2,986 | 11 | 13 | 2,183 | 10 | 13 | 335 | 7 | 6 | 468 | 16 | 21"
GSK,Trelegy Ellipta,2025,EU,Europe,335,GBP,0001654954-26-000892,"General Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Trelegy Ellipta | 2,986 | 11 | 13 | 2,183 | 10 | 13 | 335 | 7 | 6 | 468 | 16 | 21"
GSK,Trelegy Ellipta,2025,ROW,International,468,GBP,0001654954-26-000892,"General Medicines turnover – year ended 31 December 2025 | Total | US | Europe | International ... Trelegy Ellipta | 2,986 | 11 | 13 | 2,183 | 10 | 13 | 335 | 7 | 6 | 468 | 16 | 21"
