# AbbVie revenue that no asset on file carries.
#
# Ten lines from the FY2025 10-K net revenues table (0001551152-26-000008) with no AbbVie
# asset: five named products and five residuals. With the asset seeds beside them
# the book covers the $61,160mm AbbVie reported, once Botox is rebased to carry
# Botox Therapeutic's $3,769mm alongside Botox Cosmetic.
#
# AbbVie changed what it prints in 2026, and it decides how four of these lines
# are grown. From the first quarter of 2026 the 10-Q and the results exhibit no
# longer show Duodopa or the Eye Care products. Duodopa is folded into Other
# Neuroscience: the restated first half of 2025 is $307mm, which is the $193mm of
# Duodopa and $114mm of Other Neuroscience the 2025 results exhibit printed
# (0001551152-25-000036). Ozurdex, Lumigan/Ganfort, Alphagan/Combigan and Other Eye
# Care are folded into All other: the restated first half of 2025 is $2,370mm,
# the $1,020mm of Eye Care plus the $1,350mm left after every named product in
# that exhibit.
#
# So Duodopa and Other Eye Care have no 2026 figure at all, and Other Neuroscience
# and All other have one that covers more products than their FY2025 base. All
# four are grown at FY2025 over FY2024 from the 10-K, and the rate on the restated
# basis sits in the note beside each for comparison. The terminal will not get
# separate actuals for Duodopa or Other Eye Care again, which argues for merging
# them into the lines AbbVie now prints.
#
# Imbruvica and Epkinly are carried as AbbVie reports them. Imbruvica is US
# product revenue plus collaboration revenue, AbbVie's 50% share of profit
# outside the US. Epkinly is profit sharing in the US and product revenue plus
# profit sharing abroad. Both are the revenue AbbVie books, so neither is grossed
# up. On pricing, the 10-K says CMS "selected Imbruvica as one of 10 medicines
# subject to government-set prices in Medicare Part D beginning in 2026."
#
# Other Oncology is the line to look at first. It began in 2025, and the anchor
# rule turns $123mm of implied 2026 revenue on a $33mm base into +272.7%, which
# compounds to about $3,334mm by 2030. AbbVie does not name what the line holds.
#
# Loss of exclusivity. No line carries loe_year. AbbVie states no US date for
# Imbruvica, Elahere, Epkinly, Juvederm Collection or Duodopa in the FY2025 10-K
# or in either 2026 10-Q (0001551152-26-000017, 0001551152-26-000026). Its patent
# discussion dates Skyrizi and Rinvoq only and then says: "AbbVie believes that
# no other single patent, license, trademark (or related group of patents,
# licenses, or trademarks), is material in relation to the company's business as
# a whole." The residual lines take none by design. The line loader does not
# accept the key in any case: loe_year is not in company_lines.KEYS.
#
# Margins and the discount rate are AbbVie's own, copied unchanged from the
# Ubrelvy seed, so every AbbVie asset and line carries the same company rows.
#
# Seeds are insert-only. Edit a number in the terminal, not here.
ticker,line,scenario,key,value,text_value,unit,source,note
ABBV,Duodopa,base,other_costs_pct,-0.073549,,share of revenue,"derived and found to be nil: AbbVie generated $17,816mm of free cash flow on $61,160mm of revenue in FY2025, a 29.13% margin, against the 28.95% its cost of sales, SG&A and R&D leave. The two reconcile to within a fifth of a point, which is why this is zero rather than absent: the check was run and it found nothing to charge. Restated before interest: ABBV paid $3,002mm of interest inside operating cash flow over 2025, 4.91% of revenue. The free cash flow above is struck after it and the valuation already charges the debt by subtracting net debt, so adding it back only widens a gap the filed lines already leave, and the charge stays nil. Restated at replacement capex: ABBV spent $1,214mm on plant over 2025 against $762mm of plant depreciation, 0.74% of revenue above what keeps the plant running. Taken at depreciation, the charge stays nil. Checked without one-off cash: deal payments are booked under investing, so free cash flow never carried them, and no settlement or transition tax is stated for the window, so the charge stands. Restated to the amortisation floor: the filed cost lines leave a 32.46% pre-tax margin where the cash over 2025 supports 38.40%, so the charge rebuilds at -5.94%. It was held at nil, but ABBV books $7,377mm of non-cash amortisation of acquired intangibles inside cost of sales in FY2025 (0001551152-26-000008), 12.06% of revenue, so the charge takes the rebuilt figure: -5.94%. Restated without working capital build: over 2025 ABBV's cash flow statement shows receivables up $1,490mm, inventories up $234mm, payables and accrued liabilities up $951mm, a working capital build of $773mm, 1.26% of revenue. Growth ties that cash up once, not on every product for ever, so the charge falls from -5.94% to -7.35%.","AbbVie books its amortisation of acquired intangibles inside cost of sales, $7,377mm of it, which is why its 29.8% cost of sales is so far above Pfizer's 25.7% and why the same test that charged Pfizer 22% charges AbbVie nothing. The older windows would imply a credit, not a cost: 33.6% over three years and 36.3% over five, both above the model, because they carry peak Humira. A backward window cannot be used to charge a company whose margin is falling"
ABBV,Other Aesthetics,base,base_revenue,1265,,mm USD,"AbbVie FY2025 10-K (0001551152-26-000008), MD&A net revenues table: Other Aesthetics United States $1,101mm, International $164mm, total $1,265mm in FY2025, against $1,279mm in FY2024",a residual: aesthetics revenue AbbVie does not name
ABBV,Other Aesthetics,base,revenue_growth_pct,-0.041107,,"annual, near term","the 2026 the filed quarters imply against the FY2025 reported 1,265mm: the first half of 2026 as reported, 595mm, and the second half at the second quarter's pace, 309mm twice, 1,213mm. AbbVie 10-Q for the quarter to 2026-06-30 (0001551152-26-000026), MD&A net revenues table, Other Aesthetics; the same figures in the results exhibit (8-K 0001551152-26-000023, filed 2026-07-31)",the book's 2026 anchor convention; the rate fades to nought over five years
ABBV,Other Aesthetics,base,terminal_growth_pct,0.0,,"annual, long run",the engine's terminal value is a zero-growth perpetuity,faded to flat
ABBV,Other Aesthetics,base,growth_fade_years,5,,years,"convention: a recent rate describes next year, not the decade after it",
ABBV,Other Aesthetics,base,forecast_start_year,2026,,year,the year after the last reported full year,
ABBV,Other Aesthetics,base,forecast_years,10,,years,"the convention for a line: it carries no loss of exclusivity, so there is no cliff to run past",a residual takes no date
ABBV,Other Aesthetics,base,cogs_pct,0.2976,,share of revenue,"ABBV FY2025, computed from the filed lines","ABBV's own, as every ABBV asset carries"
ABBV,Other Aesthetics,base,sga_pct,0.2291,,share of revenue,"ABBV FY2025, computed from the filed lines","ABBV's own, as every ABBV asset carries"
ABBV,Other Aesthetics,base,rd_pct,0.1487,,share of revenue,"ABBV FY2025, computed from the filed lines","ABBV's own, as every ABBV asset carries"
ABBV,Other Aesthetics,base,tax_rate,0.1081,,effective rate,"aggregate effective rate over the 6 years to 2025 with positive pre-tax income, from the filed lines. A single year is unusable for these filers: impairments and acquired IPR&D swing the annual rate between -105% and +36%, and one of the three reports a negative rate for FY2025","ABBV's own, as every ABBV asset carries"
ABBV,Other Aesthetics,base,risk_free,0.0501,,,"10-year Treasury constant maturity (FRED DGS10), 2026-09-16: 5.01%. Refreshed with the data (fetchers/rates_fred.py), so the rate a valuation uses is the one the market last quoted rather than the one it was written on","ABBV's own, as every ABBV asset carries"
ABBV,Other Aesthetics,base,erp,0.05,,,Damodaran US ERP estimate,"ABBV's own, as every ABBV asset carries"
ABBV,Other Aesthetics,base,beta,0.53,,,"computed from 261 weekly returns vs S&P 500, 2021-W35 to 2026-W36, Blume-adjusted (0.29 raw)","ABBV's own, as every ABBV asset carries"
ABBV,Other Aesthetics,base,cost_of_debt,0.056,,,"ICE BofA A-rated US corporate effective yield (FRED BAMLC0A3CAEY), 2026-09-16: 5.60%. Refreshed with the data (fetchers/rates_fred.py), so the rate a valuation uses is the one the market last quoted rather than the one it was written on","ABBV's own, as every ABBV asset carries"
ABBV,Other Aesthetics,base,debt_weight,0.123112,,,"filed TotalDebt of $64,503mm over debt plus market capitalisation: 1,767.1mm shares at 2026-07-27 at the $259.99 close of 2026-09-01","ABBV's own, as every ABBV asset carries"
ABBV,Other Aesthetics,base,other_costs_pct,-0.073549,,share of revenue,"derived and found to be nil: AbbVie generated $17,816mm of free cash flow on $61,160mm of revenue in FY2025, a 29.13% margin, against the 28.95% its cost of sales, SG&A and R&D leave. The two reconcile to within a fifth of a point, which is why this is zero rather than absent: the check was run and it found nothing to charge. Restated before interest: ABBV paid $3,002mm of interest inside operating cash flow over 2025, 4.91% of revenue. The free cash flow above is struck after it and the valuation already charges the debt by subtracting net debt, so adding it back only widens a gap the filed lines already leave, and the charge stays nil. Restated at replacement capex: ABBV spent $1,214mm on plant over 2025 against $762mm of plant depreciation, 0.74% of revenue above what keeps the plant running. Taken at depreciation, the charge stays nil. Checked without one-off cash: deal payments are booked under investing, so free cash flow never carried them, and no settlement or transition tax is stated for the window, so the charge stands. Restated to the amortisation floor: the filed cost lines leave a 32.46% pre-tax margin where the cash over 2025 supports 38.40%, so the charge rebuilds at -5.94%. It was held at nil, but ABBV books $7,377mm of non-cash amortisation of acquired intangibles inside cost of sales in FY2025 (0001551152-26-000008), 12.06% of revenue, so the charge takes the rebuilt figure: -5.94%. Restated without working capital build: over 2025 ABBV's cash flow statement shows receivables up $1,490mm, inventories up $234mm, payables and accrued liabilities up $951mm, a working capital build of $773mm, 1.26% of revenue. Growth ties that cash up once, not on every product for ever, so the charge falls from -5.94% to -7.35%.","AbbVie books its amortisation of acquired intangibles inside cost of sales, $7,377mm of it, which is why its 29.8% cost of sales is so far above Pfizer's 25.7% and why the same test that charged Pfizer 22% charges AbbVie nothing. The older windows would imply a credit, not a cost: 33.6% over three years and 36.3% over five, both above the model, because they carry peak Humira. A backward window cannot be used to charge a company whose margin is falling"
ABBV,Other Eye Care,base,base_revenue,1009,,mm USD,"AbbVie FY2025 10-K (0001551152-26-000008), MD&A net revenues table: Other Eye Care United States $588mm, International $421mm, total $1,009mm in FY2025, against $1,071mm in FY2024",a residual: eye care revenue AbbVie does not name. No 2026 figure is printed for it
ABBV,Other Eye Care,base,revenue_growth_pct,-0.057890,,"annual, near term","AbbVie FY2025 10-K (0001551152-26-000008), MD&A net revenues table: Other Eye Care 1,009mm in FY2025 against 1,071mm in FY2024","the years, not a 2026 anchor, because AbbVie prints no 2026 figure for Other Eye Care: from the first quarter of 2026 the four Eye Care lines sit inside All other. The restated first half of 2025 for All other in the 10-Q (0001551152-26-000026) is $2,370mm, which is the $1,020mm of Eye Care plus the $1,350mm left after every named product in the 2025 results exhibit (0001551152-25-000036); the rate fades to nought over five years"
ABBV,Other Eye Care,base,terminal_growth_pct,0.0,,"annual, long run",the engine's terminal value is a zero-growth perpetuity,faded to flat
ABBV,Other Eye Care,base,growth_fade_years,5,,years,"convention: a recent rate describes next year, not the decade after it",
ABBV,Other Eye Care,base,forecast_start_year,2026,,year,the year after the last reported full year,
ABBV,Other Eye Care,base,forecast_years,10,,years,"the convention for a line: it carries no loss of exclusivity, so there is no cliff to run past",a residual takes no date
ABBV,Other Eye Care,base,cogs_pct,0.2976,,share of revenue,"ABBV FY2025, computed from the filed lines","ABBV's own, as every ABBV asset carries"
ABBV,Other Eye Care,base,sga_pct,0.2291,,share of revenue,"ABBV FY2025, computed from the filed lines","ABBV's own, as every ABBV asset carries"
ABBV,Other Eye Care,base,rd_pct,0.1487,,share of revenue,"ABBV FY2025, computed from the filed lines","ABBV's own, as every ABBV asset carries"
ABBV,Other Eye Care,base,tax_rate,0.1081,,effective rate,"aggregate effective rate over the 6 years to 2025 with positive pre-tax income, from the filed lines. A single year is unusable for these filers: impairments and acquired IPR&D swing the annual rate between -105% and +36%, and one of the three reports a negative rate for FY2025","ABBV's own, as every ABBV asset carries"
ABBV,Other Eye Care,base,risk_free,0.0501,,,"10-year Treasury constant maturity (FRED DGS10), 2026-09-16: 5.01%. Refreshed with the data (fetchers/rates_fred.py), so the rate a valuation uses is the one the market last quoted rather than the one it was written on","ABBV's own, as every ABBV asset carries"
ABBV,Other Eye Care,base,erp,0.05,,,Damodaran US ERP estimate,"ABBV's own, as every ABBV asset carries"
ABBV,Other Eye Care,base,beta,0.53,,,"computed from 261 weekly returns vs S&P 500, 2021-W35 to 2026-W36, Blume-adjusted (0.29 raw)","ABBV's own, as every ABBV asset carries"
ABBV,Other Eye Care,base,cost_of_debt,0.056,,,"ICE BofA A-rated US corporate effective yield (FRED BAMLC0A3CAEY), 2026-09-16: 5.60%. Refreshed with the data (fetchers/rates_fred.py), so the rate a valuation uses is the one the market last quoted rather than the one it was written on","ABBV's own, as every ABBV asset carries"
ABBV,Other Eye Care,base,debt_weight,0.123112,,,"filed TotalDebt of $64,503mm over debt plus market capitalisation: 1,767.1mm shares at 2026-07-27 at the $259.99 close of 2026-09-01","ABBV's own, as every ABBV asset carries"
ABBV,Other Eye Care,base,other_costs_pct,-0.073549,,share of revenue,"derived and found to be nil: AbbVie generated $17,816mm of free cash flow on $61,160mm of revenue in FY2025, a 29.13% margin, against the 28.95% its cost of sales, SG&A and R&D leave. The two reconcile to within a fifth of a point, which is why this is zero rather than absent: the check was run and it found nothing to charge. Restated before interest: ABBV paid $3,002mm of interest inside operating cash flow over 2025, 4.91% of revenue. The free cash flow above is struck after it and the valuation already charges the debt by subtracting net debt, so adding it back only widens a gap the filed lines already leave, and the charge stays nil. Restated at replacement capex: ABBV spent $1,214mm on plant over 2025 against $762mm of plant depreciation, 0.74% of revenue above what keeps the plant running. Taken at depreciation, the charge stays nil. Checked without one-off cash: deal payments are booked under investing, so free cash flow never carried them, and no settlement or transition tax is stated for the window, so the charge stands. Restated to the amortisation floor: the filed cost lines leave a 32.46% pre-tax margin where the cash over 2025 supports 38.40%, so the charge rebuilds at -5.94%. It was held at nil, but ABBV books $7,377mm of non-cash amortisation of acquired intangibles inside cost of sales in FY2025 (0001551152-26-000008), 12.06% of revenue, so the charge takes the rebuilt figure: -5.94%. Restated without working capital build: over 2025 ABBV's cash flow statement shows receivables up $1,490mm, inventories up $234mm, payables and accrued liabilities up $951mm, a working capital build of $773mm, 1.26% of revenue. Growth ties that cash up once, not on every product for ever, so the charge falls from -5.94% to -7.35%.","AbbVie books its amortisation of acquired intangibles inside cost of sales, $7,377mm of it, which is why its 29.8% cost of sales is so far above Pfizer's 25.7% and why the same test that charged Pfizer 22% charges AbbVie nothing. The older windows would imply a credit, not a cost: 33.6% over three years and 36.3% over five, both above the model, because they carry peak Humira. A backward window cannot be used to charge a company whose margin is falling"
ABBV,Other Neuroscience,base,base_revenue,207,,mm USD,"AbbVie FY2025 10-K (0001551152-26-000008), MD&A net revenues table: Other Neuroscience United States $192mm, International $15mm, total $207mm in FY2025, against $239mm in FY2024",a residual: neuroscience revenue AbbVie does not name
ABBV,Other Neuroscience,base,revenue_growth_pct,-0.133891,,"annual, near term","AbbVie FY2025 10-K (0001551152-26-000008), MD&A net revenues table: Other Neuroscience 207mm in FY2025 against 239mm in FY2024","the years, not a 2026 anchor, because the 2026 figures AbbVie prints under this name, $242mm for the first half and $117mm for the second quarter (10-Q 0001551152-26-000026), include Duodopa, so they describe a larger set of products than this base. The restated first half of 2025 is $307mm, the $193mm of Duodopa and $114mm of Other Neuroscience the 2025 results exhibit printed (0001551152-25-000036). On that combined basis the 2026 anchor is $476mm against $588mm for FY2025: -19.0%; the rate fades to nought over five years"
ABBV,Other Neuroscience,base,terminal_growth_pct,0.0,,"annual, long run",the engine's terminal value is a zero-growth perpetuity,faded to flat
ABBV,Other Neuroscience,base,growth_fade_years,5,,years,"convention: a recent rate describes next year, not the decade after it",
ABBV,Other Neuroscience,base,forecast_start_year,2026,,year,the year after the last reported full year,
ABBV,Other Neuroscience,base,forecast_years,10,,years,"the convention for a line: it carries no loss of exclusivity, so there is no cliff to run past",a residual takes no date
ABBV,Other Neuroscience,base,cogs_pct,0.2976,,share of revenue,"ABBV FY2025, computed from the filed lines","ABBV's own, as every ABBV asset carries"
ABBV,Other Neuroscience,base,sga_pct,0.2291,,share of revenue,"ABBV FY2025, computed from the filed lines","ABBV's own, as every ABBV asset carries"
ABBV,Other Neuroscience,base,rd_pct,0.1487,,share of revenue,"ABBV FY2025, computed from the filed lines","ABBV's own, as every ABBV asset carries"
ABBV,Other Neuroscience,base,tax_rate,0.1081,,effective rate,"aggregate effective rate over the 6 years to 2025 with positive pre-tax income, from the filed lines. A single year is unusable for these filers: impairments and acquired IPR&D swing the annual rate between -105% and +36%, and one of the three reports a negative rate for FY2025","ABBV's own, as every ABBV asset carries"
ABBV,Other Neuroscience,base,risk_free,0.0501,,,"10-year Treasury constant maturity (FRED DGS10), 2026-09-16: 5.01%. Refreshed with the data (fetchers/rates_fred.py), so the rate a valuation uses is the one the market last quoted rather than the one it was written on","ABBV's own, as every ABBV asset carries"
ABBV,Other Neuroscience,base,erp,0.05,,,Damodaran US ERP estimate,"ABBV's own, as every ABBV asset carries"
ABBV,Other Neuroscience,base,beta,0.53,,,"computed from 261 weekly returns vs S&P 500, 2021-W35 to 2026-W36, Blume-adjusted (0.29 raw)","ABBV's own, as every ABBV asset carries"
ABBV,Other Neuroscience,base,cost_of_debt,0.056,,,"ICE BofA A-rated US corporate effective yield (FRED BAMLC0A3CAEY), 2026-09-16: 5.60%. Refreshed with the data (fetchers/rates_fred.py), so the rate a valuation uses is the one the market last quoted rather than the one it was written on","ABBV's own, as every ABBV asset carries"
ABBV,Other Neuroscience,base,debt_weight,0.123112,,,"filed TotalDebt of $64,503mm over debt plus market capitalisation: 1,767.1mm shares at 2026-07-27 at the $259.99 close of 2026-09-01","ABBV's own, as every ABBV asset carries"
ABBV,Other Neuroscience,base,other_costs_pct,-0.073549,,share of revenue,"derived and found to be nil: AbbVie generated $17,816mm of free cash flow on $61,160mm of revenue in FY2025, a 29.13% margin, against the 28.95% its cost of sales, SG&A and R&D leave. The two reconcile to within a fifth of a point, which is why this is zero rather than absent: the check was run and it found nothing to charge. Restated before interest: ABBV paid $3,002mm of interest inside operating cash flow over 2025, 4.91% of revenue. The free cash flow above is struck after it and the valuation already charges the debt by subtracting net debt, so adding it back only widens a gap the filed lines already leave, and the charge stays nil. Restated at replacement capex: ABBV spent $1,214mm on plant over 2025 against $762mm of plant depreciation, 0.74% of revenue above what keeps the plant running. Taken at depreciation, the charge stays nil. Checked without one-off cash: deal payments are booked under investing, so free cash flow never carried them, and no settlement or transition tax is stated for the window, so the charge stands. Restated to the amortisation floor: the filed cost lines leave a 32.46% pre-tax margin where the cash over 2025 supports 38.40%, so the charge rebuilds at -5.94%. It was held at nil, but ABBV books $7,377mm of non-cash amortisation of acquired intangibles inside cost of sales in FY2025 (0001551152-26-000008), 12.06% of revenue, so the charge takes the rebuilt figure: -5.94%. Restated without working capital build: over 2025 ABBV's cash flow statement shows receivables up $1,490mm, inventories up $234mm, payables and accrued liabilities up $951mm, a working capital build of $773mm, 1.26% of revenue. Growth ties that cash up once, not on every product for ever, so the charge falls from -5.94% to -7.35%.","AbbVie books its amortisation of acquired intangibles inside cost of sales, $7,377mm of it, which is why its 29.8% cost of sales is so far above Pfizer's 25.7% and why the same test that charged Pfizer 22% charges AbbVie nothing. The older windows would imply a credit, not a cost: 33.6% over three years and 36.3% over five, both above the model, because they carry peak Humira. A backward window cannot be used to charge a company whose margin is falling"
ABBV,Other Oncology,base,base_revenue,123,,mm USD,"AbbVie Q2 2026 10-Q (0001551152-26-000026): Other Oncology's first half of 2026 as reported, $57mm, plus the second quarter's $33mm twice, $123mm, against $33mm in FY2025 (10-K 0001551152-26-000008)",a residual that has just begun: anchored on the 2026 the filed quarters imply rather than on a $33mm year
ABBV,Other Oncology,base,revenue_growth_pct,0,,"annual, near term","held at the 2026 run rate: compounding a +273% start on a $33mm base reads as $3.3bn by 2030, and AbbVie does not say what the line holds","a floor, not a forecast"
ABBV,Other Oncology,base,terminal_growth_pct,0.0,,"annual, long run",the engine's terminal value is a zero-growth perpetuity,faded to flat
ABBV,Other Oncology,base,growth_fade_years,5,,years,"convention: a recent rate describes next year, not the decade after it",
ABBV,Other Oncology,base,forecast_start_year,2027,,year,the year after the 2026 anchor,
ABBV,Other Oncology,base,forecast_years,10,,years,"the convention for a line: it carries no loss of exclusivity, so there is no cliff to run past",a residual takes no date
ABBV,Other Oncology,base,cogs_pct,0.2976,,share of revenue,"ABBV FY2025, computed from the filed lines","ABBV's own, as every ABBV asset carries"
ABBV,Other Oncology,base,sga_pct,0.2291,,share of revenue,"ABBV FY2025, computed from the filed lines","ABBV's own, as every ABBV asset carries"
ABBV,Other Oncology,base,rd_pct,0.1487,,share of revenue,"ABBV FY2025, computed from the filed lines","ABBV's own, as every ABBV asset carries"
ABBV,Other Oncology,base,tax_rate,0.1081,,effective rate,"aggregate effective rate over the 6 years to 2025 with positive pre-tax income, from the filed lines. A single year is unusable for these filers: impairments and acquired IPR&D swing the annual rate between -105% and +36%, and one of the three reports a negative rate for FY2025","ABBV's own, as every ABBV asset carries"
ABBV,Other Oncology,base,risk_free,0.0501,,,"10-year Treasury constant maturity (FRED DGS10), 2026-09-16: 5.01%. Refreshed with the data (fetchers/rates_fred.py), so the rate a valuation uses is the one the market last quoted rather than the one it was written on","ABBV's own, as every ABBV asset carries"
ABBV,Other Oncology,base,erp,0.05,,,Damodaran US ERP estimate,"ABBV's own, as every ABBV asset carries"
ABBV,Other Oncology,base,beta,0.53,,,"computed from 261 weekly returns vs S&P 500, 2021-W35 to 2026-W36, Blume-adjusted (0.29 raw)","ABBV's own, as every ABBV asset carries"
ABBV,Other Oncology,base,cost_of_debt,0.056,,,"ICE BofA A-rated US corporate effective yield (FRED BAMLC0A3CAEY), 2026-09-16: 5.60%. Refreshed with the data (fetchers/rates_fred.py), so the rate a valuation uses is the one the market last quoted rather than the one it was written on","ABBV's own, as every ABBV asset carries"
ABBV,Other Oncology,base,debt_weight,0.123112,,,"filed TotalDebt of $64,503mm over debt plus market capitalisation: 1,767.1mm shares at 2026-07-27 at the $259.99 close of 2026-09-01","ABBV's own, as every ABBV asset carries"
ABBV,Other Oncology,base,other_costs_pct,-0.073549,,share of revenue,"derived and found to be nil: AbbVie generated $17,816mm of free cash flow on $61,160mm of revenue in FY2025, a 29.13% margin, against the 28.95% its cost of sales, SG&A and R&D leave. The two reconcile to within a fifth of a point, which is why this is zero rather than absent: the check was run and it found nothing to charge. Restated before interest: ABBV paid $3,002mm of interest inside operating cash flow over 2025, 4.91% of revenue. The free cash flow above is struck after it and the valuation already charges the debt by subtracting net debt, so adding it back only widens a gap the filed lines already leave, and the charge stays nil. Restated at replacement capex: ABBV spent $1,214mm on plant over 2025 against $762mm of plant depreciation, 0.74% of revenue above what keeps the plant running. Taken at depreciation, the charge stays nil. Checked without one-off cash: deal payments are booked under investing, so free cash flow never carried them, and no settlement or transition tax is stated for the window, so the charge stands. Restated to the amortisation floor: the filed cost lines leave a 32.46% pre-tax margin where the cash over 2025 supports 38.40%, so the charge rebuilds at -5.94%. It was held at nil, but ABBV books $7,377mm of non-cash amortisation of acquired intangibles inside cost of sales in FY2025 (0001551152-26-000008), 12.06% of revenue, so the charge takes the rebuilt figure: -5.94%. Restated without working capital build: over 2025 ABBV's cash flow statement shows receivables up $1,490mm, inventories up $234mm, payables and accrued liabilities up $951mm, a working capital build of $773mm, 1.26% of revenue. Growth ties that cash up once, not on every product for ever, so the charge falls from -5.94% to -7.35%.","AbbVie books its amortisation of acquired intangibles inside cost of sales, $7,377mm of it, which is why its 29.8% cost of sales is so far above Pfizer's 25.7% and why the same test that charged Pfizer 22% charges AbbVie nothing. The older windows would imply a credit, not a cost: 33.6% over three years and 36.3% over five, both above the model, because they carry peak Humira. A backward window cannot be used to charge a company whose margin is falling"
ABBV,All other,base,base_revenue,2627,,mm USD,"AbbVie FY2025 10-K (0001551152-26-000008), MD&A net revenues table: All other $2,627mm in FY2025, against $3,032mm in FY2024",a residual: what is left after every product and group AbbVie names
ABBV,All other,base,revenue_growth_pct,-0.133575,,"annual, near term","AbbVie FY2025 10-K (0001551152-26-000008), MD&A net revenues table: All other 2,627mm in FY2025 against 3,032mm in FY2024","the years, not a 2026 anchor, because the 2026 figures AbbVie prints under this name, $2,134mm for the first half and $1,109mm for the second quarter (10-Q 0001551152-26-000026), include the four Eye Care lines, so they describe a larger set of products than this base. The restated first half of 2025 is $2,370mm: the $1,020mm of Eye Care plus the $1,350mm left after every named product in the 2025 results exhibit (0001551152-25-000036). On that combined basis the 2026 anchor is $4,352mm against $4,736mm for FY2025: -8.1%; the rate fades to nought over five years"
ABBV,All other,base,terminal_growth_pct,0.0,,"annual, long run",the engine's terminal value is a zero-growth perpetuity,faded to flat
ABBV,All other,base,growth_fade_years,5,,years,"convention: a recent rate describes next year, not the decade after it",
ABBV,All other,base,forecast_start_year,2026,,year,the year after the last reported full year,
ABBV,All other,base,forecast_years,10,,years,"the convention for a line: it carries no loss of exclusivity, so there is no cliff to run past",a residual takes no date
ABBV,All other,base,cogs_pct,0.2976,,share of revenue,"ABBV FY2025, computed from the filed lines","ABBV's own, as every ABBV asset carries"
ABBV,All other,base,sga_pct,0.2291,,share of revenue,"ABBV FY2025, computed from the filed lines","ABBV's own, as every ABBV asset carries"
ABBV,All other,base,rd_pct,0.1487,,share of revenue,"ABBV FY2025, computed from the filed lines","ABBV's own, as every ABBV asset carries"
ABBV,All other,base,tax_rate,0.1081,,effective rate,"aggregate effective rate over the 6 years to 2025 with positive pre-tax income, from the filed lines. A single year is unusable for these filers: impairments and acquired IPR&D swing the annual rate between -105% and +36%, and one of the three reports a negative rate for FY2025","ABBV's own, as every ABBV asset carries"
ABBV,All other,base,risk_free,0.0501,,,"10-year Treasury constant maturity (FRED DGS10), 2026-09-16: 5.01%. Refreshed with the data (fetchers/rates_fred.py), so the rate a valuation uses is the one the market last quoted rather than the one it was written on","ABBV's own, as every ABBV asset carries"
ABBV,All other,base,erp,0.05,,,Damodaran US ERP estimate,"ABBV's own, as every ABBV asset carries"
ABBV,All other,base,beta,0.53,,,"computed from 261 weekly returns vs S&P 500, 2021-W35 to 2026-W36, Blume-adjusted (0.29 raw)","ABBV's own, as every ABBV asset carries"
ABBV,All other,base,cost_of_debt,0.056,,,"ICE BofA A-rated US corporate effective yield (FRED BAMLC0A3CAEY), 2026-09-16: 5.60%. Refreshed with the data (fetchers/rates_fred.py), so the rate a valuation uses is the one the market last quoted rather than the one it was written on","ABBV's own, as every ABBV asset carries"
ABBV,All other,base,debt_weight,0.123112,,,"filed TotalDebt of $64,503mm over debt plus market capitalisation: 1,767.1mm shares at 2026-07-27 at the $259.99 close of 2026-09-01","ABBV's own, as every ABBV asset carries"
ABBV,All other,base,other_costs_pct,-0.073549,,share of revenue,"derived and found to be nil: AbbVie generated $17,816mm of free cash flow on $61,160mm of revenue in FY2025, a 29.13% margin, against the 28.95% its cost of sales, SG&A and R&D leave. The two reconcile to within a fifth of a point, which is why this is zero rather than absent: the check was run and it found nothing to charge. Restated before interest: ABBV paid $3,002mm of interest inside operating cash flow over 2025, 4.91% of revenue. The free cash flow above is struck after it and the valuation already charges the debt by subtracting net debt, so adding it back only widens a gap the filed lines already leave, and the charge stays nil. Restated at replacement capex: ABBV spent $1,214mm on plant over 2025 against $762mm of plant depreciation, 0.74% of revenue above what keeps the plant running. Taken at depreciation, the charge stays nil. Checked without one-off cash: deal payments are booked under investing, so free cash flow never carried them, and no settlement or transition tax is stated for the window, so the charge stands. Restated to the amortisation floor: the filed cost lines leave a 32.46% pre-tax margin where the cash over 2025 supports 38.40%, so the charge rebuilds at -5.94%. It was held at nil, but ABBV books $7,377mm of non-cash amortisation of acquired intangibles inside cost of sales in FY2025 (0001551152-26-000008), 12.06% of revenue, so the charge takes the rebuilt figure: -5.94%. Restated without working capital build: over 2025 ABBV's cash flow statement shows receivables up $1,490mm, inventories up $234mm, payables and accrued liabilities up $951mm, a working capital build of $773mm, 1.26% of revenue. Growth ties that cash up once, not on every product for ever, so the charge falls from -5.94% to -7.35%.","AbbVie books its amortisation of acquired intangibles inside cost of sales, $7,377mm of it, which is why its 29.8% cost of sales is so far above Pfizer's 25.7% and why the same test that charged Pfizer 22% charges AbbVie nothing. The older windows would imply a credit, not a cost: 33.6% over three years and 36.3% over five, both above the model, because they carry peak Humira. A backward window cannot be used to charge a company whose margin is falling"
